Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
20,26,Q72HS2|Q72HS2_THET2,99.2,292.25,56,17,16,Oxidation (M),32988,Fructose-bisphosphate aldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1414 PE=4 SV=1
64,73,Q72IH8|Q72IH8_THET2,99.1,289.36,66,13,13,,26218,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1154 PE=4 SV=1
41,76,sp|Q72I05|RL4_THET2,99.1,287.60,54,11,11,,22708,50S ribosomal protein L4 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplD PE=1 SV=1
29,18,Q72H64|Q72H64_THET2,99.2,286.89,32,15,15,,66897,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1631 PE=4 SV=1
21,30,sp|P62662|RS2_THET2,99.2,282.60,57,19,19,Oxidation (M),29277,30S ribosomal protein S2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsB PE=1 SV=2
27,115,sp|Q72GS1|RL10_THET2,99.2,277.44,80,14,12,Oxidation (M),18566,50S ribosomal protein L10 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplJ PE=1 SV=1
43,24,sp|Q72IH2|GLYA_THET2,99.2,276.02,54,18,17,Oxidation (M),44533,Serine hydroxymethyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=glyA PE=3 SV=2
17,23,sp|O66271|FUMC_THET2,99.2,273.96,32,13,13,Oxidation (M),50883,Fumarate hydratase class II OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fumC PE=3 SV=2
38,228,Q72IL4|Q72IL4_THET2,99.1,271.09,80,11,11,Oxidation (M),16015,Bacterioferritin OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1118 PE=3 SV=1
45,3,Q72H84|Q72H84_THET2,99.2,270.90,39,13,13,,51195,Pyruvate kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1611 PE=3 SV=1
58,12,sp|Q72HM6|RPOC_THET2,99.2,269.76,10,13,12,Formylation,170717,DNA-directed RNA polymerase subunit beta' OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoC PE=3 SV=2
35,39,sp|Q72I04|RL3_THET2,99.2,264.64,67,15,15,Oxidation (M); Carbamidomethylation,22408,50S ribosomal protein L3 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplC PE=1 SV=1
16,35,Q72L91|Q72L91_THET2,99.2,263.45,59,14,13,Oxidation (M); Carbamidomethylation,29808,Succinate--CoA ligase [ADP-forming] subunit alpha OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=sucD PE=3 SV=1
15,33,sp|Q72I32|RPOA_THET2,99.2,258.65,55,17,17,,35013,DNA-directed RNA polymerase subunit alpha OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoA PE=3 SV=1
11,44,sp|Q72I16|RL5_THET2,99.2,256.98,68,19,18,,21044,50S ribosomal protein L5 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplE PE=1 SV=3
22,56,Q72GQ8|Q72GQ8_THET2,99.2,256.97,39,15,15,Oxidation (M),40289,C4-dicarboxylate-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1790 PE=3 SV=1
26,17,sp|P62420|PGK_THET2,99.2,256.88,42,16,15,,41791,Phosphoglycerate kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pgk PE=3 SV=1
25,25,Q72JA6|Q72JA6_THET2,99.2,256.35,55,16,15,Oxidation (M),38949,Spermidine/putrescine-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0873 PE=3 SV=1
40,28,Q72IN8|Q72IN8_THET2,99.2,251.41,41,16,16,,40727,ABC transporter substrate-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1094 PE=4 SV=1
46,43,Q72L52|Q72L52_THET2,99.2,250.62,39,12,11,Oxidation (M),42148,Sugar-binding transport ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0211 PE=4 SV=1
39,21,sp|Q72J70|VATC_THET2,99.2,248.00,42,16,15,,35947,V-type ATP synthase subunit C OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpC PE=3 SV=1
49,101,sp|Q72IA7|RL25_THET2,99.1,247.53,54,12,12,Oxidation (M),23205,50S ribosomal protein L25 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplY PE=1 SV=1
7,124,Q72IL2|Q72IL2_THET2,99.2,247.42,88,17,16,,15743,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1120 PE=3 SV=1
18,105,Q72IL7|Q72IL7_THET2,99.2,241.61,83,13,12,Oxidation (M),16861,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1115 PE=4 SV=1
50,154,sp|Q72HR2|RL21_THET2,99.0,240.30,61,9,8,,11047,50S ribosomal protein L21 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplU PE=1 SV=1
53,54,Q72J07|Q72J07_THET2,99.2,236.59,37,11,10,,38056,PrcB_C domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0974 PE=4 SV=1
65,50,Q72JH9|Q72JH9_THET2,99.2,235.89,42,10,9,,32605,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0793 PE=4 SV=1
59,48,sp|P61488|AK_THET2,99.1,235.12,26,10,9,,43333,Aspartokinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ask PE=3 SV=1
67,65,sp|Q72GD1|NUOD_THET2,99.1,234.92,25,9,9,,46423,NADH-quinone oxidoreductase subunit D OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoD PE=3 SV=1
32,152,sp|P62665|RS5_THET2,99.1,231.06,52,9,9,Oxidation (M); Formylation,17557,30S ribosomal protein S5 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsE PE=1 SV=2
92,70,sp|Q72IE5|GUAA_THET2,99.1,225.58,21,8,8,,55789,GMP synthase [glutamine-hydrolyzing] OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=guaA PE=3 SV=1
167,59,Q72JU1|Q72JU1_THET2,98.8,225.28,14,5,5,,62693,Methylmalonyl-CoA mutase large subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0677 PE=4 SV=1
8,29,sp|P62664|RS4_THET2,99.2,224.29,59,19,19,Carbamidomethylation,24324,30S ribosomal protein S4 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsD PE=1 SV=2
61,149,Q72JK2|Q72JK2_THET2,99.1,223.15,9,11,11,Oxidation (M),62528,Subunit II of C(O/B)3-type cytochrome c oxidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0770 PE=3 SV=1
123,160,Q72H17|Q72H17_THET2,99.1,222.88,30,7,7,,28040,Enoyl-[acyl-carrier-protein] reductase [NADH] OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fabL PE=3 SV=1
93,19,Q72J48|Q72J48_THET2,99.1,222.68,21,9,9,,70765,Methionine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=metG PE=3 SV=1
37,169,Q72HC5|Q72HC5_THET2,99.1,221.99,36,10,10,Oxidation (M),25991,Cytochrome c OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1570 PE=4 SV=1
75,185,sp|Q72JV2|TTUD_THET2,99.0,220.62,29,6,6,,32925,Sulfur carrier protein TtuD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ttuD PE=1 SV=1
42,94,sp|P62658|RS17_THET2,99.1,219.74,68,11,10,Oxidation (M),12297,30S ribosomal protein S17 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsQ PE=1 SV=2
19,77,sp|P62668|RS8_THET2,99.2,219.18,71,16,15,Oxidation (M); Carbamidomethylation,15837,30S ribosomal protein S8 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsH PE=1 SV=1
55,10,Q72L70|Q72L70_THET2,99.2,219.06,21,17,15,,90024,Outer membrane protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0193 PE=4 SV=1
33,42,sp|Q72GV9|RL1_THET2,99.2,216.93,50,14,11,Oxidation (M),24826,50S ribosomal protein L1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplA PE=1 SV=3
98,36,sp|Q72JM6|LON2_THET2,99.1,213.90,16,9,7,Oxidation (M); Formylation; Carbamidomethylation,90513,Lon protease 2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lon2 PE=3 SV=1
172,123,Q72IG4|Q72IG4_THET2,99.0,212.17,16,6,5,,65313,Putative oligoendopeptidase F protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1168 PE=3 SV=1
48,51,sp|Q72I07|RL2_THET2,99.2,211.85,39,13,13,,30468,50S ribosomal protein L2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplB PE=1 SV=1
106,46,Q72L83|Q72L83_THET2,99.0,211.63,22,6,6,Formylation,36038,Aspartate-semialdehyde dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=asd PE=3 SV=1
66,112,Q72HD6|Q72HD6_THET2,99.1,211.25,17,7,7,,60375,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1557 PE=4 SV=1
143,45,Q72IC1|Q72IC1_THET2,99.1,210.01,24,8,8,,46113,Glutamate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1211 PE=1 SV=1
70,181,sp|Q72I20|RL18_THET2,99.1,208.99,56,7,6,,12612,50S ribosomal protein L18 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplR PE=1 SV=3
234,91,Q72GT6|Q72GT6_THET2,98.5,205.82,20,5,5,,38087,Glucose-1-phosphate thymidylyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1762 PE=4 SV=1
144,161,Q72L39|Q72L39_THET2,99.0,204.94,42,7,6,Oxidation (M); Carbamidomethylation,21367,Thiol-disulfide isomerase/thioredoxin OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0224 PE=4 SV=1
124,135,sp|P62667|RS7_THET2,99.1,203.27,47,6,6,Oxidation (M),18016,30S ribosomal protein S7 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsG PE=1 SV=2
94,100,Q72K56|Q72K56_THET2,99.1,202.69,46,6,6,Carbamidomethylation,23002,Thiol:disulfide interchange protein dsbA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dsbA PE=4 SV=1
81,156,Q72IR3|Q72IR3_THET2,98.9,201.62,38,6,6,,20214,Putative dehydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1069 PE=3 SV=1
85,140,Q72HV6|Q72HV6_THET2,99.0,201.28,34,5,5,,25984,3-oxoadipate enol-lactonase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1376 PE=4 SV=1
71,82,Q72HB6|Q72HB6_THET2,98.8,200.92,35,6,6,,21629,Hypothetical exported protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1579 PE=3 SV=1
52,177,Q72KI4|Q72KI4_THET2,99.0,200.44,63,8,7,,15517,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0476 PE=4 SV=1
6,34,Q72IL3|Q72IL3_THET2,99.2,200.28,65,24,23,Oxidation (M),25667,Heat-stable protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1119 PE=4 SV=1
56,20,sp|Q72IK5|DNAK_THET2,99.2,198.97,23,15,15,,66810,Chaperone protein DnaK OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dnaK PE=3 SV=1
158,144,sp|Q746B8|PXPA_THET2,98.8,195.99,29,4,3,Oxidation (M),26780,5-oxoprolinase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pxpA PE=3 SV=1
197,163,Q72LE4|Q72LE4_THET2,98.4,194.96,20,3,3,,35492,Homoserine dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0115 PE=3 SV=1
116,63,Q72IN7|Q72IN7_THET2,99.1,193.71,35,7,6,Carbamidomethylation,33873,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1095 PE=4 SV=1
156,110,Q72GQ1|Q72GQ1_THET2,99.0,192.16,30,5,4,,20511,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1797 PE=4 SV=1
36,125,sp|Q72IN1|RL13_THET2,99.2,191.48,56,14,10,Oxidation (M),15895,50S ribosomal protein L13 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplM PE=1 SV=2
63,114,sp|Q72I14|RL14_THET2,99.1,191.09,72,9,9,Oxidation (M),13289,50S ribosomal protein L14 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplN PE=1 SV=1
30,37,Q72GZ6|Q72GZ6_THET2,99.2,189.68,24,17,14,,44611,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1699 PE=3 SV=1
84,68,Q72LI4|Q72LI4_THET2,99.1,186.42,25,8,8,,47917,Membrane protein insertase YidC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=yidC PE=3 SV=1
157,217,Q72LK7|Q72LK7_THET2,98.8,185.49,45,5,4,,17727,Probable nitrilotriacetate monooxygenase component B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0052 PE=1 SV=1
125,120,Q72I24|Q72I24_THET2,99.1,183.42,19,6,6,,48195,Protein translocase subunit SecY OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=secY PE=3 SV=1
146,102,sp|Q72LP1|GLMU_THET2,99.0,180.36,15,6,3,,48657,Bifunctional protein GlmU OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=glmU PE=3 SV=2
74,108,sp|Q72J35|UPP_THET2,99.1,179.98,48,8,7,,22762,Uracil phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=upp PE=1 SV=1
362,398,sp|Q72KH8|END4_THET2,84.4,179.83,20,3,3,,29051,Endonuclease 4 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nfo PE=1 SV=1
169,86,Q72IP9|Q72IP9_THET2,98.7,178.13,13,4,3,,48409,4-hydroxybutyrate coenzyme A transferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1083 PE=3 SV=1
109,90,Q72GS8|Q72GS8_THET2,99.1,178.11,33,7,7,Oxidation (M),38647,Alanine dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1770 PE=3 SV=1
57,92,sp|Q72J47|RPIA_THET2,99.1,176.54,48,8,8,,24039,Ribose-5-phosphate isomerase A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpiA PE=1 SV=1
349,27,Q72IG0|Q72IG0_THET2,98.8,176.10,15,4,3,,54425,Isocitrate dehydrogenase (NADP(+)) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1172 PE=3 SV=1
14,55,sp|Q72I19|RL6_THET2,99.2,175.88,80,17,16,Oxidation (M),19532,50S ribosomal protein L6 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplF PE=1 SV=1
173,93,Q72K10|Q72K10_THET2,99.0,174.29,29,6,4,Oxidation (M),37375,Phenylacetic acid degradation protein paaA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=paaA PE=4 SV=1
97,294,sp|P62654|RS11_THET2,98.8,172.60,35,5,5,,13713,30S ribosomal protein S11 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsK PE=1 SV=2
127,165,Q72KA7|Q72KA7_THET2,99.0,169.76,29,5,4,,24340,Hypothetical membrane spanning protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0540 PE=4 SV=1
166,192,Q72IW7|Q72IW7_THET2,98.9,169.76,29,5,5,,23036,Competence protein pilN OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilN PE=1 SV=1
126,139,sp|P61941|RS12_THET2,99.1,169.48,48,7,7,,14599,30S ribosomal protein S12 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsL PE=1 SV=2
174,201,Q72JI9|Q72JI9_THET2,99.0,167.49,15,6,4,Oxidation (M),57439,Putative propionyl-CoA carboxylase beta chain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0783 PE=4 SV=1
110,136,sp|P62657|RS15_THET2,99.0,167.16,53,5,5,,10554,30S ribosomal protein S15 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsO PE=1 SV=2
198,222,Q72JP2|Q72JP2_THET2,98.4,166.61,30,5,4,,17635,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0726 PE=4 SV=1
91,64,sp|Q72IB8|PRODH_THET2,99.0,166.07,17,5,4,,35492,Proline dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1214 PE=1 SV=1
54,11,sp|Q72IK9|CLPB_THET2,99.2,165.85,15,10,8,,96141,Chaperone protein ClpB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=clpB PE=3 SV=1
102,40,Q72GU9|Q72GU9_THET2,99.1,165.76,22,6,5,Carbamidomethylation,31340,3-hydroxyisobutyrate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1749 PE=4 SV=1
62,162,sp|Q72I09|RL22_THET2,99.1,165.60,53,7,6,Oxidation (M),12780,50S ribosomal protein L22 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplV PE=1 SV=1
108,106,Q746P3|Q746P3_THET2,97.7,164.10,11,4,3,,43722,Precorrin-6Y C5 15-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0010 PE=4 SV=1
223,58,sp|Q72KS4|LON1_THET2,99.1,163.98,12,5,5,Formylation,89312,Lon protease 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lon1 PE=3 SV=1
24,138,sp|Q72I33|RL17_THET2,99.1,163.63,56,10,8,,13715,50S ribosomal protein L17 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplQ PE=1 SV=1
34,14,Q72J03|Q72J03_THET2,99.2,163.46,27,15,14,Oxidation (M),42285,Citrate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0978 PE=3 SV=1
120,57,Q72GY3|Q72GY3_THET2,99.0,162.41,11,5,5,,58014,Metal-dependent carboxypeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1715 PE=1 SV=1
69,157,Q72H95|Q72H95_THET2,98.7,161.17,27,6,5,,19216,Inorganic pyrophosphatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ppa PE=3 SV=1
77,145,sp|Q72I06|RL23_THET2,99.1,158.83,67,7,7,,10737,50S ribosomal protein L23 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplW PE=1 SV=1
88,88,sp|P83453|SYY_THET2,98.7,158.58,13,4,3,,48718,Tyrosine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tyrS PE=1 SV=1
149,13,sp|Q72HM5|RPOB_THET2,99.0,158.46,8,7,5,Oxidation (M),125260,DNA-directed RNA polymerase subunit beta OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoB PE=3 SV=1
398,155,sp|Q72GY6|G6PI_THET2,98.5,158.09,14,3,3,Oxidation (M),45874,Glucose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pgi PE=3 SV=2
171,132,Q72JI4|Q72JI4_THET2,99.1,156.58,27,6,6,Carbamidomethylation,45018,Aminopeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0788 PE=3 SV=1
160,107,sp|Q72GX5|PSTB_THET2,98.4,156.45,22,4,4,Oxidation (M),30488,Phosphate import ATP-binding protein PstB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pstB PE=3 SV=1
114,143,Q72LN2|Q72LN2_THET2,98.8,156.34,24,4,4,,24411,Cehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0026 PE=4 SV=1
105,255,Q72I34|Q72I34_THET2,98.9,155.80,31,6,5,,18002,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1298 PE=4 SV=1
142,299,sp|Q72ID8|ARGR_THET2,98.1,155.62,24,3,2,,18143,Arginine repressor OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argR PE=3 SV=1
